release_date,date,value
2018-08-03,2018-07-01,22.65
2018-09-07,2018-08-01,22.73
2018-10-05,2018-09-01,22.81
2018-11-02,2018-10-01,22.89
2018-12-07,2018-11-01,22.95
2019-01-04,2018-12-01,23.05
2019-02-01,2019-01-01,23.12
2019-03-08,2019-02-01,23.18
2019-04-05,2019-03-01,23.24
2019-05-03,2019-04-01,23.31
2019-06-07,2019-05-01,23.38
2019-07-05,2019-06-01,23.43
2019-08-02,2019-07-01,23.46
2019-09-06,2019-08-01,23.59
2019-10-04,2019-09-01,23.65
2019-11-01,2019-10-01,23.7
2019-12-06,2019-11-01,23.83
2020-01-10,2019-12-01,23.79
2020-02-07,2020-01-01,23.87
2020-03-06,2020-02-01,23.96
2020-04-03,2020-03-01,24.07
2020-05-08,2020-04-01,25.12
2020-06-05,2020-05-01,25.0
2020-07-02,2020-06-01,24.74
2020-08-07,2020-07-01,24.63
2020-09-04,2020-08-01,24.81
2020-10-02,2020-09-01,24.79
2020-11-06,2020-10-01,24.82
2020-12-04,2020-11-01,24.87
2021-01-08,2020-12-01,25.09
2021-02-05,2021-01-01,25.18
2021-03-05,2021-02-01,25.19
2021-04-02,2021-03-01,25.21
2021-05-07,2021-04-01,25.45
2021-06-04,2021-05-01,25.6
2021-07-02,2021-06-01,25.68
2021-08-06,2021-07-01,25.83
2021-09-03,2021-08-01,25.99
2021-10-08,2021-09-01,26.15
2021-11-05,2021-10-01,26.26
2021-12-03,2021-11-01,26.4
2022-01-07,2021-12-01,26.61
2022-02-04,2022-01-01,26.92
2022-03-04,2022-02-01,26.94
2022-04-01,2022-03-01,27.06
2022-05-06,2022-04-01,27.12
2022-06-03,2022-05-01,27.33
2022-07-08,2022-06-01,27.45
2022-08-05,2022-07-01,27.57
2022-09-02,2022-08-01,27.68
2022-10-07,2022-09-01,27.77
2022-11-04,2022-10-01,27.86
2022-12-02,2022-11-01,28.1
2023-01-06,2022-12-01,28.07
2023-02-03,2023-01-01,28.26
2023-03-10,2023-02-01,28.42
2023-04-07,2023-03-01,28.5
2023-05-05,2023-04-01,28.62
2023-06-02,2023-05-01,28.75
2023-07-07,2023-06-01,28.83
