Asset,Horizon,Model,Feature,Rank,MaxRank
XLE,cum15,Bwd (Cp),surp_gdp,12,14
XLE,cum15,Bwd (Cp),surp_retsales,11,14
XLE,cum15,Bwd (Cp),surp_ism_pmi,13,14
XLE,cum15,Bwd (Cp),surp_dgorders,0,14
XLE,cum15,Bwd (Cp),surp_newhomesales,14,14
XLE,cum15,Bwd (Cp),surp_consconfid,0,14
XLE,cum15,Bwd (Cp),surp_avghourlyearnings,0,14
XLE,cum15,Bwd (Cp),surp_cpi,0,14
XLE,cum15,Bwd (Cp),surp_tradebal,0,14
XLE,cum15,Bwd (Cp),surp_indprod,0,14
XLE,cum15,Bwd (Cp),surp_fedratedec,0,14
XLE,cum15,Bwd (CV),surp_nfp,0,14
XLE,cum15,Bwd (CV),surp_unemp,0,14
