date,surp_ahe,surp_conf_board,surp_core_cpi,surp_core_pce,surp_cpi,surp_durable_goods,surp_housing_starts,surp_ind_prod,surp_fed_rate,surp_ism_mfg,surp_nfp,surp_pers_income,surp_philly_fed,surp_ppi,surp_retail_sales,surp_trade_bal,surp_jobless,surp_unemp,surp_gdp,surp_jolts,ret_GSPC,ret_GSPC_cum5,ret_GSPC_cum10,ret_GSPC_cum15
2010-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-15.2,0.0,0.0,0.0,25.0,0.0,0.0,0.0,-0.016935392189468268,-0.04290054654733788,-0.003710662487132454,0.00915772758850752
2010-08-25,0.0,0.0,0.0,0.0,0.0,-2.8000000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032893427453595248,0.027018589823114263,0.04468232787148159,0.06959030251996068
2010-08-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.0,0.0,0.0,0.0,-0.007684786454732473,0.03294706014149005,0.04628893302609738,0.06569516739976515
2010-08-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2000000000000001,0.0,0.01658676839931239,0.05470678621993247,0.05951956596392054,0.0748362305051992
2010-08-31,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000390794428747121,0.04091820165201987,0.068813568829454,0.08662241309624485
2010-09-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.299999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029504621333996228,0.04721111674802694,0.07217938437509673,0.08095649300014827
2010-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.009080835857702363,0.02211444499587312,0.04107229865388042,0.041229591481598805
2010-09-03,0.1999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013219002387319545,0.0178424673679427,0.032556637949926207,0.053729079599229373
2010-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.400000000000006,-19.0,0.0,0.0,0.0,0.0048322900955937165,0.023469599840834122,0.02362423312389333,0.038521350335144165
2010-09-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,-0.0007131195389205036,0.015937253314662076,0.022996636238854826,0.03462873227605778
2010-09-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00354113887216001,0.011756358931369256,0.021077517971100166,0.03467130136799089
2010-09-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7,0.1,0.0,0.0,-10.0,0.0,0.0,0.0,-0.00036434366656679096,-0.0002133113902530686,0.014336890729341679,0.029322721145918152
2010-09-17,0.0,0.0,-0.1,0.0,0.0999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008268557718451586,0.021348682300369796,0.019187981611196565,0.03600198193573033
2010-09-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002564020390809607,0.004366803830327296,0.015787067304199792,0.023680600956299758
2010-09-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,-0.008331340584428193,0.006100717368081978,0.0209648664198167,0.034850326441327704
2010-09-28,0.0,-4.399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004850385958537151,0.01627614805631311,0.02417348228384836,0.020785169787021298
2010-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0999999999999998,0.0,-0.003083722237648967,0.011644735747675035,0.025403438908005286,0.03103791278562122
2010-10-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1000000000000014,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004416438203773465,0.020986745764923594,0.030660700781177254,0.03669821825685029
2010-10-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,0.0,0.0,0.0,-0.0016465185803191673,0.011931419123062215,0.017491865802527002,0.020526443955542577
2010-10-08,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-98.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0999999999999996,0.0,0.0,0.00612227817348443,0.015655390821884985,0.02160500854447888,0.021760487277728734
2010-10-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,-1.7999999999999972,13.0,0.0,0.0,0.0,-0.0036413861990395313,0.0018334897075380078,0.004821368159448841,0.0364655665037644
2010-10-15,0.0,0.0,-0.1,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999999999999999,0.0,0.0,0.0,0.0,0.0,0.002027485447987365,0.007897272129396334,0.008050664673291557,0.04433418900374051
2010-10-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007243744595420987,0.0080174582173888,0.0069632150286632185,0.040010594324148524
2010-10-19,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015877250249970554,0.0007850475994997812,0.007478611342603383,0.024216951340443372
2010-10-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3999999999999999,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0017739084702186325,0.004761609226437547,0.03640392562079772,0.03002112920707461
2010-10-26,0.0,1.2000000000000028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.688528477283846e-05,0.006705311317804708,0.02343080363968451,-0.006140272032234157
2010-10-27,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002690583513671685,0.01039096701937424,0.027892063257385878,-0.005946196772226969
2010-10-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.0,0.0,0.0,0.0,0.0011248494058304637,0.032652635643149144,0.02629294192097741,0.012042784745571512
2010-11-01,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,3.299999999999997,0.0,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009465333975153811,0.033796452093648996,0.012245820964780774,0.012321853129790733
2010-11-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.01928286287479275,0.013005508224838465,-0.0010601519021190447,0.00032556567928340876
2010-11-05,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00392275298702649,-0.017894367686888436,-0.017468492212877225,-0.025928318559653482
2010-11-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-15.0,0.0,0.0,0.0,0.004376080778473401,-0.02868803188837879,-0.012403204652474586,-0.006040941138549848
2010-11-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,-0.0012174356326716262,-0.001142414724538143,-0.009547911996097863,0.019938155084198272
2010-11-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,0.0,0.0,0.0,0.0,0.0,-0.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.016205413633636034,-0.014209993346900643,-0.014360218052076918,0.02170736798163213
2010-11-17,0.0,0.0,-0.1,0.0,-0.0999999999999999,0.0,-0.0799999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021216287934855416,0.016981525150676434,0.02353309000212466,0.042381710648162714
2010-11-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.015357313493959523,0.01676580518982421,0.036433420207065505,0.046165363491634186
2010-11-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,-0.014284032792181156,-0.014434246214473912,0.021630630901469237,0.03652407771353569
2010-11-24,0.0,0.0,0.0,-0.1,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0999999999999999,0.0,0.0,0.0,0.0,-27.0,0.0,0.0,0.0,0.014922967493543604,0.02146127077272367,0.04027173834380645,0.046157886139524894
2010-11-30,0.0,2.1000000000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006070216944686235,0.030300725684035138,0.04532056611782167,0.05627396550714122
2010-12-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2000000000000028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02161695515261708,0.040430289690919344,0.046317334614405466,0.066316474316275
2010-12-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.012818562518186694,0.022328766083425062,0.030512366999405464,0.042037423615591964
2010-12-03,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.200000000000001,0.0,0.0,0.0026032365675492386,0.015447835636140146,0.018321289158724094,0.02884905764834914
2010-12-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,0.0,0.0,0.0,0.0038427480627742927,0.011878370951504008,0.023195028458359006,0.024098719249617602
2010-12-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.699999999999996,0.0,0.0,0.0,0.0,0.006001641860553519,0.008848365109235713,0.019278199133211785,0.019983791280160194
2010-12-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.00091095635360805,0.011399009314053866,0.014551093462527599,0.023974969907048255
2010-12-15,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005122452280258649,0.013893475684303819,0.014650620556960205,0.028165572963802763
2010-12-16,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,10.2,0.0,0.0,0.0,-5.0,0.0,0.0,0.0,0.006185094896691501,0.017438079874264416,0.018336686100727036,0.03126542889003697
2010-12-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0033795554893063517,0.00412884888549297,0.017503653303959584,0.024996003476658906
2010-12-23,0.0,0.0,0.0,0.0,0.0,-0.3,0.0,0.0,0.0,0.0,0.0,0.0999999999999999,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,-0.0016443283858672553,-0.0007625758345497588,0.011923683846376565,0.01979603811599139
2010-12-28,0.0,-3.6000000000000014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007713239125555216,0.010067203998381553,0.013470697456980088,0.029804204482181913
2010-12-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-28.0,0.0,0.0,0.0,-0.0015082191889665975,0.011168573847702064,0.019035053668959856,0.016256790862274877
2011-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2999999999999971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011314828013585299,0.009629134895924641,0.02830696794892367,0.026398612309704254
2011-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,-0.002122957701494954,0.005640119415773003,0.0028983761061354618,0.01800148791594246
2011-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-47.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2999999999999989,0.0,0.0,-0.001844782063018524,0.015221584189706787,0.0074577070942990825,0.0019546966142774186
2011-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4000000000000001,0.0,2.3000000000000043,41.0,0.0,0.0,0.0,-0.001710746243041017,-0.0044324484004303975,0.01056026512295148,0.016439092421684884
2011-01-14,0.0,0.0,0.0,0.0,0.0999999999999999,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,-0.0999999999999999,0.0,0.0,0.0,0.0,0.0,0.007384542591010179,-0.0003194009601236263,-0.0057799307416241934,0.02111764281901272
2011-01-19,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010115654884377157,0.0012432127127620862,0.006957428942980049,0.019968791958075698
2011-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6999999999999993,0.0,0.0,0.0,-21.0,0.0,0.0,0.0,-0.0012949592195925508,0.013745003208592827,0.019642357383796074,0.031164152055008783
2011-01-25,0.0,7.100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002634624737614111,0.012976046948899455,0.026130257322266218,0.02879523792997195
2011-01-27,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,0.0022443057531671418,0.008074755839135065,0.019465838473062585,0.03377991305398164
2011-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3999999999999999,0.0,-0.017852526697772375,0.008718435534207182,0.02278497349948793,0.03345027424817527
2011-01-31,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007662558220206783,0.03346293632697018,0.04385977244924034,0.052235333634219595
2011-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5999999999999943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01669359840810869,0.029896083816325008,0.03257084471703656,0.022797208969907244
2011-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.0,0.0,0.0,0.0,0.0023541990752451447,0.013680640337655203,0.027913486343323954,0.0015873455691650471
2011-02-04,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-114.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5999999999999996,0.0,0.0,0.002884262567260709,0.016869443225443034,0.027473058565080317,0.009777392346094963
2011-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-30.0,0.0,0.0,0.0,0.0007494929370688297,0.014800775812985115,-0.01118953216207256,0.007638820924696966
2011-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1000000000000014,0.0,0.0,0.0,0.0,0.005507371620330659,0.015992506620564777,-0.0015054356644191628,-0.000544660750137671
2011-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,0.0,0.0,0.0,0.0,-0.003234911055292722,-0.012669633093633966,-0.019507319024056956,-0.007880989869772632
2011-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0499999999999999,-0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006257435156610036,-0.015519450305348122,-0.014736386183436184,-0.0060165135621118426
2011-02-17,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.9,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.003075691142146564,-0.022614322855125615,-0.004003513979413553,-0.030838393942962092
2011-02-22,0.0,5.300000000000011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02052856505826517,-0.027311824516735257,-0.01577803837832934,-0.04552461575406084
2011-02-24,0.0,0.0,0.0,0.0,0.0,-0.2999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.0,0.0,0.0,0.0,-0.000994377240208233,0.01802810604935228,-0.009400366248278195,-0.025761093071749182
2011-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.01055051646463201,0.01152289189912377,-0.0013934203530216423,-0.020588021706664877
2011-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005561085699577806,-0.007387035157688854,-0.017797064996420284,-0.0162893595784938
2011-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015739677754675885,-0.004068673266875007,-0.03416914798374548,-0.025203019778367603
2011-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.0,0.0,0.0,0.0,0.017219001487115193,-0.01018767131211312,-0.026535395018444416,0.0009324790040617574
2011-03-04,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1999999999999993,0.0,0.0,-0.0073780374502926405,-0.020053000438582623,-0.03888893882277556,-0.012900307484721039
2011-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.799999999999997,15.0,0.0,0.0,0.0,-0.018870951812180237,-0.03507526260440101,-0.007848354720591087,0.004401400310201484
2011-03-16,0.0,0.0,0.0,0.0,0.0,0.0,-0.0999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.019494949042855536,0.012224362848807966,0.03618932873469439,0.04186855465043123
2011-03-17,0.0,0.0,0.1,0.0,0.0999999999999999,0.0,0.0,-0.7,0.0,0.0,0.0,0.0,13.5,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.013398228752857344,0.04199289438278216,0.0548580221691913,0.06096843341059979
2011-03-24,0.0,0.0,0.0,0.0,0.0,-1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.009340748456551973,0.021802731430644255,0.027721665320720266,0.01308628632455768
2011-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2000000000000001,0.0,0.003161136890789118,0.017370920243626024,0.014133446300985104,0.007650855389754467
2011-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002747836267090409,0.014515105480527426,0.00811380096909209,-0.0065915922193886456
2011-04-01,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2000000000000028,28.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0999999999999996,0.0,0.0,0.004962987972138233,0.0017649985052294861,-0.004638530239617313,0.008711561218977332
2011-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,-0.0015200063176690204,-0.015738966198276947,0.0013776942409031735,0.01867404995492046
2011-04-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0999999999999943,0.0,0.0,0.0,0.0,-0.007776699229565143,-0.008939466778544227,0.017199485049551762,0.024281620530773276
2011-04-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0999999999999999,0.0,0.0,0.0,0.0,0.0,0.00019023558280406583,0.012327228610316716,0.03157910674547667,0.025232780823435653
2011-04-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,0.0,0.0,32.0,0.0,0.0,0.0,8.367659155239515e-05,0.017475498593146344,0.035049904589182536,0.01574085777514787
2011-04-15,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003925413156908419,0.017390366834971357,0.03734440334945789,0.019535595699624413
2011-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00573117089721964,0.032257056801126054,0.03944402890950899,0.03985780755121701
2011-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.299999999999997,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0052767819301140495,0.022640484867881817,0.0035629380668139427,0.01374818790694982
2011-04-26,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008979584523029382,0.016004489883683037,0.016408937786697535,-0.004695764486987257
2011-04-27,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006249847099511818,5.934804137897563e-05,-0.0038300779498012176,-0.004869167016261191
2011-04-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.1,0.0,0.0035554240499382495,-0.015166087422641176,-0.005170920134018982,-0.008896078876476938
2011-04-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002300662213150728,-0.014906525335188983,-0.016692609419857167,-0.02000026558871146
2011-05-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6999999999999957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00175271131343413,-0.012701539644854534,-0.025036495050038365,-0.0339099821291302
2011-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,-0.009069835815006422,0.000987202875355337,-0.0027610150902694056,-0.01605409683304117
2011-05-06,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1999999999999993,0.0,0.0,0.0038199203649145197,0.001999883150429126,-0.0013706509535994634,-0.002996030314691811
2011-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2000000000000028,0.0,0.0,0.0,0.0,-0.011111495877577093,-0.012142989812333483,-0.027034441445764508,-0.03139643393442346
2011-05-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-0.0999999999999999,0.0,4.0,0.0,0.0,0.0,0.004895437361786659,0.0011325849286344023,-0.012212398057578596,-0.021712577195549816
2011-05-17,0.0,0.0,0.0,0.0,0.0,0.0,-0.0499999999999999,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003685605881837972,-0.009921202958254272,0.011831768159780999,-0.03349457323456811
2011-05-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.1,0.0,0.0,0.0,-11.0,0.0,0.0,0.0,0.0021779408643529674,-0.01118097659706015,-0.020691075568629546,-0.03854764122721869
2011-05-25,0.0,0.0,0.0,0.0,0.0,-1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031831687125787322,-0.0013142951577514563,-0.02789677719469755,-0.038639183319320605
2011-05-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,-0.4000000000000001,0.0,0.0039531157988739185,-0.005702537326816538,-0.023832401645883575,-0.040008449436041975
2011-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02278464425831217,-0.048795640024327055,-0.05930709940708987,-0.04316082265157618
2011-06-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,-0.0012248353901096465,-0.01943634542549531,-0.03568524014852575,-0.023620286542764712
2011-06-03,0.0999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0999999999999996,0.0,0.0,-0.009733809463420173,-0.031958781673256234,-0.03156270907705445,-0.033885777126045624
