Method,p,Adj.R2,Cp,BIC,target
Fwd (Cp),4,0.01960212481905077,-6.283294507983555,-8365.861181117123,ret_EURUSD_cum10
Fwd (CV),0,0.0,10.841555634190627,-8368.552965707657,ret_EURUSD_cum10
Bwd (Cp),5,0.02081807027822613,-6.5796025932463635,-8361.21913481519,ret_EURUSD_cum10
Bwd (CV),0,0.0,10.841555634190627,-8368.552965707657,ret_EURUSD_cum10
Ridge,28,-0.026871366693586474,66.84151939866138,-8173.215255673959,ret_EURUSD_cum10
Lasso,0,0.0,10.841555634190627,-8368.552965707657,ret_EURUSD_cum10
PCR,16,0.00799235318637359,18.192970920744074,-8281.661495154241,ret_EURUSD_cum10
PLS,2,0.026501559971095823,-15.740834915259711,-8385.370061591904,ret_EURUSD_cum10
Fwd (Cp),8,0.027126665966849428,-3.0031877654307664,-8543.955185682637,ret_GBPUSD_cum10
Fwd (CV),0,0.0,18.404038874598427,-8562.27442453599,ret_GBPUSD_cum10
Bwd (Cp),8,0.027126665966849428,-3.0031877654307664,-8543.955185682637,ret_GBPUSD_cum10
Bwd (CV),0,0.0,18.404038874598427,-8562.27442453599,ret_GBPUSD_cum10
Ridge,28,-0.02687135698446319,74.40399210383703,-8366.936724628657,ret_GBPUSD_cum10
Lasso,0,0.0,18.404038874598427,-8562.27442453599,ret_GBPUSD_cum10
PCR,13,0.014475349927760783,15.64327433483436,-8500.290141939518,ret_GBPUSD_cum10
PLS,1,0.021171468848863895,-3.6126514849931937,-8579.217592498731,ret_GBPUSD_cum10
Fwd (Cp),6,0.026255472347231357,-1.3332758283461317,-6925.50513364201,ret_GC_cum10
Fwd (CV),0,0.0,21.2446194730187,-6932.845364122813,ret_GC_cum10
Bwd (Cp),6,0.026255472347231357,-1.3332758283461317,-6925.50513364201,ret_GC_cum10
Bwd (CV),0,0.0,21.2446194730187,-6932.845364122813,ret_GC_cum10
Ridge,28,-0.02687133534142161,77.2445496013413,-6737.5076867886055,ret_GC_cum10
Lasso,0,0.0,21.2446194730187,-6932.845364122813,ret_GC_cum10
PCR,15,0.013506527953519476,21.44182808069945,-6857.884463558692,ret_GC_cum10
PLS,2,0.0344788365587414,-14.313324614631483,-6958.474863360662,ret_GC_cum10
Fwd (Cp),6,0.028272193323308326,-0.2984896073241998,-8428.770049923785,ret_JPYUSD_cum10
Fwd (CV),0,0.0,24.578208007334524,-8433.88983357434,ret_JPYUSD_cum10
Bwd (Cp),6,0.028272193323308326,-0.2984896073241998,-8428.770049923785,ret_JPYUSD_cum10
Bwd (CV),0,0.0,24.578208007334524,-8433.88983357434,ret_JPYUSD_cum10
Ridge,28,0.00307912059405846,48.6820641836739,-8270.254304478603,ret_JPYUSD_cum10
Lasso,1,0.00017376052179396417,25.366329168328548,-8428.101001790308,ret_JPYUSD_cum10
PCR,9,0.015427667444930737,16.650434356648248,-8396.801025799825,ret_JPYUSD_cum10
PLS,1,0.03360011632802862,-11.153842185232861,-8464.519067899897,ret_JPYUSD_cum10
Fwd (Cp),6,0.04545233443195007,-4.509621390550592,-6357.534333939675,ret_XLE_cum10
Fwd (CV),2,0.03472032694930005,3.324775282701694,-6369.446862411468,ret_XLE_cum10
Bwd (Cp),6,0.04545233443195007,-4.509621390550592,-6357.534333939675,ret_XLE_cum10
Bwd (CV),1,0.029694284913401092,7.892867606022946,-6369.858829189543,ret_XLE_cum10
Ridge,28,-0.0040005283374444645,71.12796431430479,-6172.33508440183,ret_XLE_cum10
Lasso,2,0.004250360384712049,37.047458036506214,-6336.162341380717,ret_XLE_cum10
PCR,7,0.004397764502481416,41.72568385157092,-6306.464975144252,ret_XLE_cum10
PLS,1,0.031054820427133367,6.3856829145413485,-6371.3616092354805,ret_XLE_cum10
Fwd (Cp),8,0.07052219120521508,3.2480549345661984,-6352.267810313323,ret_XLF_cum10
Fwd (CV),0,0.0,75.94904096897221,-6321.7162906509975,ret_XLF_cum10
Bwd (Cp),10,0.07290539855908695,2.555737659553415,-6343.0835656962145,ret_XLF_cum10
Bwd (CV),0,0.0,75.94904096897221,-6321.7162906509975,ret_XLF_cum10
Ridge,28,-0.008540072747438954,111.5098342167646,-6145.670352567364,ret_XLF_cum10
Lasso,0,0.0,75.94904096897221,-6321.7162906509975,ret_XLF_cum10
PCR,7,0.0039962780756646055,77.91311879493355,-6284.200003993481,ret_XLF_cum10
PLS,1,0.0755196425735234,-9.506337723762726,-6399.839986988724,ret_XLF_cum10
Fwd (Cp),7,0.05678009936052042,-2.463021745503511,-6946.65236655382,ret_XLI_cum10
Fwd (CV),0,0.0,54.246103173593156,-6925.8510470357805,ret_XLI_cum10
Bwd (Cp),7,0.05678009936052042,-2.463021745503511,-6946.65236655382,ret_XLI_cum10
Bwd (CV),0,0.0,54.246103173593156,-6925.8510470357805,ret_XLI_cum10
