date,ret_XLE,ret_XLF,ret_XLI,ret_XLK,ret_XLV,ret_GSPC,ret_RUT,ret_XLE_lag1,ret_XLF_lag1,ret_XLI_lag1,ret_XLK_lag1,ret_XLV_lag1,ret_GSPC_lag1,ret_RUT_lag1,surp_nfp_lag0,surp_unemp_lag0,surp_ahe_lag0,surp_jobless_lag0,surp_cpi_lag0,surp_core_cpi_lag0,surp_core_pce_lag0,surp_gdp_lag0,surp_ism_mfg_lag0,surp_retail_sales_lag0,surp_ind_prod_lag0,surp_fed_rate_lag0,surp_trade_bal_lag0,surp_ppi_lag0,surp_durable_goods_lag0,surp_housing_starts_lag0,surp_conf_board_lag0,surp_philly_fed_lag0,surp_pers_income_lag0,surp_jolts_lag0,surp_nfp_lag1,surp_unemp_lag1,surp_ahe_lag1,surp_jobless_lag1,surp_cpi_lag1,surp_core_cpi_lag1,surp_core_pce_lag1,surp_gdp_lag1,surp_ism_mfg_lag1,surp_retail_sales_lag1,surp_ind_prod_lag1,surp_fed_rate_lag1,surp_trade_bal_lag1,surp_ppi_lag1,surp_durable_goods_lag1,surp_housing_starts_lag1,surp_conf_board_lag1,surp_philly_fed_lag1,surp_pers_income_lag1,surp_jolts_lag1,surp_nfp_lag2,surp_unemp_lag2,surp_ahe_lag2,surp_jobless_lag2,surp_cpi_lag2,surp_core_cpi_lag2,surp_core_pce_lag2,surp_gdp_lag2,surp_ism_mfg_lag2,surp_retail_sales_lag2,surp_ind_prod_lag2,surp_fed_rate_lag2,surp_trade_bal_lag2,surp_ppi_lag2,surp_durable_goods_lag2,surp_housing_starts_lag2,surp_conf_board_lag2,surp_philly_fed_lag2,surp_pers_income_lag2,surp_jolts_lag2,surp_nfp_lag3,surp_unemp_lag3,surp_ahe_lag3,surp_jobless_lag3,surp_cpi_lag3,surp_core_cpi_lag3,surp_core_pce_lag3,surp_gdp_lag3,surp_ism_mfg_lag3,surp_retail_sales_lag3,surp_ind_prod_lag3,surp_fed_rate_lag3,surp_trade_bal_lag3,surp_ppi_lag3,surp_durable_goods_lag3,surp_housing_starts_lag3,surp_conf_board_lag3,surp_philly_fed_lag3,surp_pers_income_lag3,surp_jolts_lag3,surp_nfp_lag4,surp_unemp_lag4,surp_ahe_lag4,surp_jobless_lag4,surp_cpi_lag4,surp_core_cpi_lag4,surp_core_pce_lag4,surp_gdp_lag4,surp_ism_mfg_lag4,surp_retail_sales_lag4,surp_ind_prod_lag4,surp_fed_rate_lag4,surp_trade_bal_lag4,surp_ppi_lag4,surp_durable_goods_lag4,surp_housing_starts_lag4,surp_conf_board_lag4,surp_philly_fed_lag4,surp_pers_income_lag4,surp_jolts_lag4,surp_nfp_lag5,surp_unemp_lag5,surp_ahe_lag5,surp_jobless_lag5,surp_cpi_lag5,surp_core_cpi_lag5,surp_core_pce_lag5,surp_gdp_lag5,surp_ism_mfg_lag5,surp_retail_sales_lag5,surp_ind_prod_lag5,surp_fed_rate_lag5,surp_trade_bal_lag5,surp_ppi_lag5,surp_durable_goods_lag5,surp_housing_starts_lag5,surp_conf_board_lag5,surp_philly_fed_lag5,surp_pers_income_lag5,surp_jolts_lag5,surp_nfp_lag6,surp_unemp_lag6,surp_ahe_lag6,surp_jobless_lag6,surp_cpi_lag6,surp_core_cpi_lag6,surp_core_pce_lag6,surp_gdp_lag6,surp_ism_mfg_lag6,surp_retail_sales_lag6,surp_ind_prod_lag6,surp_fed_rate_lag6,surp_trade_bal_lag6,surp_ppi_lag6,surp_durable_goods_lag6,surp_housing_starts_lag6,surp_conf_board_lag6,surp_philly_fed_lag6,surp_pers_income_lag6,surp_jolts_lag6,vix_lag1
2018-11-28,0.01715857748384253,0.019209015304429977,0.02395868528492784,0.035028813457721464,0.02405667319952598,0.022973979644221654,0.025132979582418224,-0.002774852557898333,0.0007539063522619127,-0.0017084723224166654,0.001983835671769185,0.010385372892767863,0.003261692144003847,-0.008698754233666617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.02
2018-11-29,0.006535135082500698,-0.008499667552868462,0.0005572978709045273,-0.009711490331480332,0.0033103898455670855,-0.0021831080910337253,-0.0032606216877206773,0.01715857748384253,0.019209015304429977,0.02395868528492784,0.035028813457721464,0.02405667319952598,0.022973979644221654,0.025132979582418224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029999999999998,0.0,0.0,0.0,0.0,18.49
2018-11-30,-0.0018118617218986222,0.005218090884280935,0.009744037414374684,0.009509512366708384,0.020327789688817433,0.008170747552017188,0.005165895152806854,0.006535135082500698,-0.008499667552868462,0.0005572978709045273,-0.009711490331480332,0.0033103898455670855,-0.0021831080910337253,-0.0032606216877206773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.79
2018-12-03,0.022235633963066714,0.006303535780313396,0.011579699564479462,0.02207838436155707,-0.004798107754983905,0.010941426132194287,0.010232993019094305,-0.0018118617218986222,0.005218090884280935,0.009744037414374684,0.009509512366708384,0.020327789688817433,0.008170747552017188,0.005165895152806854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6999999999999955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.07
2018-12-04,-0.028706780202193527,-0.04347845742347034,-0.042518496567044206,-0.03787440555271859,-0.022324847575634466,-0.03236490314939877,-0.044035974239267195,0.022235633963066714,0.006303535780313396,0.011579699564479462,0.02207838436155707,-0.004798107754983905,0.010941426132194287,0.010232993019094305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6999999999999955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.44
2018-12-06,-0.018433862631909825,-0.013867515362354199,-0.005550632890792939,0.0022454071439967915,-0.003751776140782037,-0.0015222281477752508,-0.0022555906265827597,-0.028706780202193527,-0.04347845742347034,-0.042518496567044206,-0.03787440555271859,-0.022324847575634466,-0.03236490314939877,-0.044035974239267195,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2999999999999971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6999999999999955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.74
2018-12-07,-0.005587523304632858,-0.019140641280976922,-0.026334805963454166,-0.03524515716329646,-0.02550345702992629,-0.023320118765389863,-0.01984558631731137,-0.018433862631909825,-0.013867515362354199,-0.005550632890792939,0.0022454071439967915,-0.003751776140782037,-0.0015222281477752508,-0.0022555906265827597,-45.0,0.0,-0.0999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2999999999999971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6999999999999955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.19
2018-12-10,-0.01560787916484907,-0.013938632080859215,0.002499105106764432,0.013777131309654633,0.003865034502456677,0.0017621539947350051,-0.0034459117542108286,-0.005587523304632858,-0.019140641280976922,-0.026334805963454166,-0.03524515716329646,-0.02550345702992629,-0.023320118765389863,-0.01984558631731137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.141,-45.0,0.0,-0.0999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2999999999999971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6999999999999955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.23
2018-12-11,0.00031710695025899405,-0.00969324915598635,-0.005865127128787839,0.0012215964319448602,0.0030800277906675166,-0.00035634616892232795,-0.002058049167327547,-0.01560787916484907,-0.013938632080859215,0.002499105106764432,0.013777131309654633,0.003865034502456677,0.0017621539947350051,-0.0034459117542108286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.141,-45.0,0.0,-0.0999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2999999999999971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6999999999999955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.64
2018-12-12,0.003962706212595757,0.005709681716964843,0.00560457784616708,0.007777910547047462,0.008553373032565093,0.005419503676349802,0.010547618169712392,0.00031710695025899405,-0.00969324915598635,-0.005865127128787839,0.0012215964319448602,0.0030800277906675166,-0.00035634616892232795,-0.002058049167327547,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.141,-45.0,0.0,-0.0999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2999999999999971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6999999999999955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.76
2018-12-13,0.003157468203570435,-0.007298974351638843,-0.0027864176772448568,0.0016648679099848795,0.0009786154948518977,-0.00019993032368359476,-0.015542970585173732,0.003962706212595757,0.005709681716964843,0.00560457784616708,0.007777910547047462,0.008553373032565093,0.005419503676349802,0.010547618169712392,0.0,0.0,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.141,-45.0,0.0,-0.0999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2999999999999971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.46
2018-12-14,-0.022820154858908204,-0.009803939117522087,-0.013825567352260038,-0.02447499982401502,-0.03367385912442389,-0.019086709555430348,-0.015278769682528615,0.003157468203570435,-0.007298974351638843,-0.0027864176772448568,0.0016648679099848795,0.0009786154948518977,-0.00019993032368359476,-0.015542970585173732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.141,-45.0,0.0,-0.0999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2999999999999971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.65
2018-12-17,-0.018199454601399823,-0.009901188768119518,-0.016405990791831915,-0.0212173485036653,-0.019896207128920707,-0.020773480559224233,-0.023156940047533325,-0.022820154858908204,-0.009803939117522087,-0.013825567352260038,-0.02447499982401502,-0.03367385912442389,-0.019086709555430348,-0.015278769682528615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.141,-45.0,0.0,-0.0999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.63
2018-12-18,-0.023622056135619407,-0.0037499847090306515,0.005003740554976099,0.007911332646274305,-0.008716888205467788,8.640058610476231e-05,-0.0006965627057456958,-0.018199454601399823,-0.009901188768119518,-0.016405990791831915,-0.0212173485036653,-0.019896207128920707,-0.020773480559224233,-0.023156940047533325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0309999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.141,24.52
2018-12-19,-0.01176080294018289,-0.012547030632909295,-0.01885917448440433,-0.019780253765381173,-0.013073861882019977,-0.01539571453679811,-0.020295148166627475,-0.023622056135619407,-0.0037499847090306515,0.005003740554976099,0.007911332646274305,-0.008716888205467788,8.640058610476231e-05,-0.0006965627057456958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0309999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.58
2018-12-20,-0.027711617902209773,-0.008894716148302395,-0.018299435905397732,-0.017937222079197346,-0.01406823230408627,-0.01577210632742365,-0.01721721337727722,-0.01176080294018289,-0.012547030632909295,-0.01885917448440433,-0.019780253765381173,-0.013073861882019977,-0.01539571453679811,-0.020295148166627475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0309999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.58
