Method,p,Adj.R2,Cp,BIC,target
Fwd (Cp),7,0.03895164166592424,2.616734884494008,-7401.663663572406,ret_XLE_cum5
Fwd (CV),2,0.022233212381020384,16.982084622077764,-7412.390072968789,ret_XLE_cum5
Bwd (Cp),9,0.04065281748455418,2.6657536925420118,-7391.6219161287445,ret_XLE_cum5
Bwd (CV),2,0.022233212381020384,16.982084622077764,-7412.390072968789,ret_XLE_cum5
Ridge,27,0.009298423478079965,56.33648004152428,-7247.388403405897,ret_XLE_cum5
Lasso,2,0.0024112217651792722,39.97098394299633,-7389.8515051839595,ret_XLE_cum5
PCR,10,0.010537249320517694,38.349919751612106,-7350.896693198323,ret_XLE_cum5
PLS,1,0.03260028207653587,3.960443571054384,-7430.382122997225,ret_XLE_cum5
Fwd (Cp),10,0.07662148582968742,6.540843194524086,-7069.312092753944,ret_XLF_cum5
Fwd (CV),0,0.0,89.23039383546029,-7039.974789896907,ret_XLF_cum5
Bwd (Cp),11,0.07766603905652558,6.293096792593815,-7064.569770315449,ret_XLF_cum5
Bwd (CV),0,0.0,89.23039383546029,-7039.974789896907,ret_XLF_cum5
Ridge,27,-0.00785610730003361,123.38610745595088,-6868.899896499352,ret_XLF_cum5
Lasso,0,0.0,89.23039383546029,-7039.974789896907,ret_XLF_cum5
PCR,3,0.003907525142287205,87.27812239988862,-7026.3069548081785,ret_XLF_cum5
PLS,1,0.07793867320193004,-4.0879265289663635,-7125.076566923817,ret_XLF_cum5
Fwd (Cp),8,0.05165782850806899,5.494231547202844,-8014.200034165319,ret_XLI_cum5
Fwd (CV),0,0.0,58.39398783939282,-8002.7904840021365,ret_XLI_cum5
Bwd (Cp),10,0.05474044865954408,3.8973049555700072,-8005.826783608768,ret_XLI_cum5
Bwd (CV),0,0.0,58.39398783939282,-8002.7904840021365,ret_XLI_cum5
Ridge,27,0.008284998793410714,74.4767090286457,-7849.846334541291,ret_XLI_cum5
Lasso,1,0.0025756617116190483,56.30782203043077,-7999.664262128614,ret_XLI_cum5
PCR,4,0.015293429563525418,44.216698766359514,-7996.013371324128,ret_XLI_cum5
PLS,1,0.053676531839910835,-3.9065221246421515,-8058.724911278847,ret_XLI_cum5
Fwd (Cp),7,0.03567521402327389,8.899180980573647,-8171.853157734622,ret_XLK_cum5
Fwd (CV),0,0.0,43.4467117223553,-8173.195922036403,ret_XLK_cum5
Bwd (Cp),12,0.043548930367061534,4.824684743956595,-8150.988501378747,ret_XLK_cum5
Bwd (CV),0,0.0,43.4467117223553,-8173.195922036403,ret_XLK_cum5
Ridge,27,-0.02465748940446444,97.44666076264753,-7983.554479404341,ret_XLK_cum5
Lasso,0,0.0,43.4467117223553,-8173.195922036403,ret_XLK_cum5
PCR,10,0.00432382167531653,48.078412826194835,-8117.87829453308,ret_XLK_cum5
PLS,1,0.03197363542400322,7.210469036616814,-8203.666459167804,ret_XLK_cum5
Fwd (Cp),8,0.03148411843003196,-3.107618149769678,-8631.850422545633,ret_XLV_cum5
Fwd (CV),0,0.0,24.882534489151567,-8644.07946458724,ret_XLV_cum5
Bwd (Cp),8,0.03148411843003196,-3.107618149769678,-8631.850422545633,ret_XLV_cum5
Bwd (CV),0,0.0,24.882534489151567,-8644.07946458724,ret_XLV_cum5
Ridge,27,-0.024657510831429086,78.88250830381048,-8454.437998471738,ret_XLV_cum5
Lasso,0,0.0,24.882534489151567,-8644.07946458724,ret_XLV_cum5
PCR,4,9.72768064875229e-05,28.68632135977373,-8620.104394484475,ret_XLV_cum5
PLS,1,0.03117648605287493,-9.83150194814425,-8673.625615369187,ret_XLV_cum5
Fwd (Cp),7,0.03564881025536726,5.553345382446196,-10707.16401924639,ret_ZN_cum5
Fwd (CV),0,0.0,39.92352778181339,-10708.537531513857,ret_ZN_cum5
Bwd (Cp),11,0.04013638324208524,4.403469330949974,-10688.342963077213,ret_ZN_cum5
Bwd (CV),0,0.0,39.92352778181339,-10708.537531513857,ret_ZN_cum5
Ridge,27,0.02189416929508492,41.18105910951226,-10571.110876230312,ret_ZN_cum5
Lasso,3,0.017705363493827675,22.31983988166985,-10710.534197690555,ret_ZN_cum5
PCR,2,0.00853619555940588,31.96193976956374,-10706.120878944717,ret_ZN_cum5
PLS,1,0.03403058051599761,1.4171461377193282,-10741.39685380016,ret_ZN_cum5
Fwd (Cp),7,0.03276849985215391,-3.3179869396424237,-14027.771938030943,ret_ZT_cum5
Fwd (CV),0,0.0,27.236961124682466,-14032.494611581735,ret_ZT_cum5
Bwd (Cp),9,0.0336013320266787,-2.2463035381263126,-14016.70795142625,ret_ZT_cum5
Bwd (CV),0,0.0,27.236961124682466,-14032.494611581735,ret_ZT_cum5
